The operator was: HannesStefanSimon
The sample measure was: Cable
The sample was biased using: 10E-3 Amps
Comments:
0.7T

Tbefore	I+	V+	I-	V-	Tafter	Tbase	time
8.394700E+1	9.998090E-3	3.521440E-5	-1.000210E-2	5.643370E-5	8.403000E+1	8.210300E+1	2.231100E+1
8.404000E+1	9.998070E-3	2.298360E-5	-1.000200E-2	5.853180E-5	8.394000E+1	8.210600E+1	2.335100E+1
8.376700E+1	9.998030E-3	2.346040E-5	-1.000210E-2	5.674360E-5	8.380800E+1	8.210800E+1	2.435100E+1
8.415600E+1	9.997970E-3	2.207760E-5	-1.000200E-2	5.502700E-5	8.419100E+1	8.210800E+1	2.535000E+1
8.381500E+1	9.997880E-3	2.245900E-5	-1.000210E-2	5.497930E-5	8.367800E+1	8.211100E+1	2.636100E+1
8.366700E+1	9.997880E-3	2.157690E-5	-1.000210E-2	5.338190E-5	8.374600E+1	8.210800E+1	2.736100E+1
8.411600E+1	9.997900E-3	1.671310E-5	-1.000210E-2	5.500320E-5	8.416100E+1	8.211100E+1	2.835100E+1
8.396300E+1	9.997890E-3	2.100470E-5	-1.000210E-2	5.404950E-5	8.387200E+1	8.211400E+1	2.935000E+1
8.386400E+1	9.997970E-3	1.699920E-5	-1.000210E-2	5.335810E-5	8.394200E+1	8.211100E+1	3.037500E+1
8.427200E+1	9.997910E-3	2.055170E-5	-1.000200E-2	5.660060E-5	8.427100E+1	8.211300E+1	3.135200E+1
8.378600E+1	9.997920E-3	2.095700E-5	-1.000210E-2	5.352500E-5	8.377900E+1	8.211700E+1	3.235000E+1
8.413700E+1	9.997910E-3	1.909730E-5	-1.000210E-2	5.638600E-5	8.419100E+1	8.211900E+1	3.335100E+1
8.436200E+1	9.997880E-3	2.052780E-5	-1.000210E-2	5.571840E-5	8.429900E+1	8.212000E+1	3.435000E+1
8.393000E+1	9.997860E-3	2.052780E-5	-1.000210E-2	5.595680E-5	8.395200E+1	8.211900E+1	3.535200E+1
8.437900E+1	9.997810E-3	2.524850E-5	-1.000210E-2	5.700590E-5	8.442600E+1	8.212000E+1	3.635100E+1
8.429100E+1	9.997850E-3	2.000330E-5	-1.000210E-2	5.323890E-5	8.413800E+1	8.212100E+1	3.739100E+1
8.399800E+1	9.997820E-3	2.837180E-5	-1.000210E-2	5.922320E-5	8.404500E+1	8.212000E+1	3.835200E+1
8.445700E+1	9.997790E-3	2.319810E-5	-1.000210E-2	5.469320E-5	8.451000E+1	8.212100E+1	3.935000E+1
8.429800E+1	9.997800E-3	2.465250E-5	-1.000210E-2	5.609990E-5	8.418700E+1	8.212000E+1	4.035100E+1
8.415500E+1	9.997800E-3	2.095700E-5	-1.000210E-2	5.338190E-5	8.422700E+1	8.212000E+1	4.135200E+1
8.459100E+1	9.997740E-3	2.048020E-5	-1.000210E-2	5.638600E-5	8.461400E+1	8.211700E+1	4.235100E+1
8.418000E+1	9.997820E-3	2.388950E-5	-1.000210E-2	5.507470E-5	8.409100E+1	8.210900E+1	4.335100E+1
8.415200E+1	9.997840E-3	1.831050E-5	-1.000220E-2	5.569460E-5	8.423100E+1	8.210300E+1	4.435100E+1
8.488600E+1	9.997680E-3	2.205370E-5	-1.000210E-2	5.517010E-5	8.490800E+1	8.209900E+1	4.535000E+1
8.437200E+1	9.997830E-3	2.110000E-5	-1.000220E-2	5.555150E-5	8.434900E+1	8.209900E+1	4.635000E+1
8.461800E+1	9.997850E-3	2.317430E-5	-1.000200E-2	5.738740E-5	8.469200E+1	8.209500E+1	4.736100E+1
8.492100E+1	9.997880E-3	2.112390E-5	-1.000200E-2	5.464550E-5	8.489900E+1	8.209600E+1	4.835100E+1
8.458400E+1	9.997930E-3	2.198220E-5	-1.000200E-2	5.636220E-5	8.453800E+1	8.209900E+1	4.935000E+1
8.433600E+1	9.997890E-3	2.410410E-5	-1.000210E-2	5.519390E-5	8.431800E+1	8.209400E+1	5.035200E+1
8.423800E+1	9.997810E-3	2.131460E-5	-1.000210E-2	5.559920E-5	8.423000E+1	8.209400E+1	5.135100E+1
8.415900E+1	9.997760E-3	2.439020E-5	-1.000200E-2	5.693440E-5	8.414300E+1	8.209300E+1	5.239200E+1
8.407500E+1	9.997900E-3	2.210140E-5	-1.000210E-2	5.528930E-5	8.406400E+1	8.209200E+1	5.335100E+1
8.398700E+1	9.997750E-3	2.090930E-5	-1.000210E-2	5.621910E-5	8.397500E+1	8.209000E+1	5.435000E+1
8.389300E+1	9.997840E-3	2.567770E-5	-1.000210E-2	5.879400E-5	8.388200E+1	8.208800E+1	5.535100E+1
8.380100E+1	9.997830E-3	2.052780E-5	-1.000210E-2	5.803110E-5	8.379000E+1	8.208300E+1	5.635100E+1
8.370700E+1	9.997820E-3	2.384190E-5	-1.000210E-2	5.404950E-5	8.369500E+1	8.208000E+1	5.735100E+1
8.360900E+1	9.997780E-3	2.224450E-5	-1.000210E-2	5.548000E-5	8.359600E+1	8.208200E+1	5.835100E+1
8.350700E+1	9.997780E-3	2.076630E-5	-1.000210E-2	5.621910E-5	8.349500E+1	8.207400E+1	5.935000E+1
8.340700E+1	9.997810E-3	2.284050E-5	-1.000210E-2	5.681510E-5	8.339500E+1	8.207300E+1	6.035100E+1
8.330800E+1	9.997700E-3	2.217290E-5	-1.000220E-2	5.929470E-5	8.329600E+1	8.206700E+1	6.135100E+1
8.321100E+1	9.997720E-3	2.224450E-5	-1.000220E-2	5.898480E-5	8.320000E+1	8.206300E+1	6.235100E+1
8.311500E+1	9.997650E-3	2.131460E-5	-1.000220E-2	5.602840E-5	8.309500E+1	8.206100E+1	6.336100E+1
8.301300E+1	9.997870E-3	2.522470E-5	-1.000210E-2	5.602840E-5	8.300300E+1	8.205600E+1	6.435000E+1
8.292000E+1	9.997840E-3	2.474780E-5	-1.000220E-2	5.643370E-5	8.290700E+1	8.205600E+1	6.535200E+1
8.282100E+1	9.997850E-3	2.236370E-5	-1.000210E-2	5.643370E-5	8.280900E+1	8.205500E+1	6.635200E+1
8.273000E+1	9.997850E-3	2.129080E-5	-1.000220E-2	5.433560E-5	8.271700E+1	8.204900E+1	6.735000E+1
8.263600E+1	9.997960E-3	2.264980E-5	-1.000210E-2	5.843640E-5	8.262100E+1	8.204800E+1	6.839100E+1
8.254700E+1	9.997940E-3	2.222060E-5	-1.000220E-2	5.655290E-5	8.253600E+1	8.204400E+1	6.935200E+1
8.245800E+1	9.997910E-3	2.279280E-5	-1.000210E-2	5.900860E-5	8.244900E+1	8.204500E+1	7.035000E+1
8.237400E+1	9.998030E-3	2.343650E-5	-1.000220E-2	5.543230E-5	8.236400E+1	8.204100E+1	7.135100E+1
8.229700E+1	9.997860E-3	2.279280E-5	-1.000210E-2	5.638600E-5	8.228700E+1	8.203900E+1	7.235100E+1
8.221300E+1	9.997910E-3	2.276900E-5	-1.000220E-2	5.908010E-5	8.220400E+1	8.203500E+1	7.335200E+1
8.214500E+1	9.997850E-3	2.305510E-5	-1.000210E-2	5.550380E-5	8.213500E+1	8.203800E+1	7.435100E+1
8.207200E+1	9.997870E-3	2.338890E-5	-1.000220E-2	5.736350E-5	8.206300E+1	8.203700E+1	7.535000E+1
8.200300E+1	9.997800E-3	2.403260E-5	-1.000220E-2	5.803110E-5	8.199500E+1	8.203400E+1	7.635100E+1
8.193900E+1	9.997850E-3	2.348420E-5	-1.000220E-2	5.664830E-5	8.193300E+1	8.203400E+1	7.735200E+1
8.187700E+1	9.997920E-3	2.527240E-5	-1.000210E-2	5.714890E-5	8.186900E+1	8.203200E+1	7.835000E+1
8.181800E+1	9.997940E-3	2.193450E-5	-1.000210E-2	5.781650E-5	8.180900E+1	8.203000E+1	7.935100E+1
8.176200E+1	9.998010E-3	2.286430E-5	-1.000220E-2	5.674360E-5	8.175400E+1	8.203600E+1	8.035100E+1
8.170300E+1	9.997940E-3	2.479550E-5	-1.000220E-2	5.867480E-5	8.169600E+1	8.203100E+1	8.135200E+1
8.164800E+1	9.997970E-3	2.176760E-5	-1.000220E-2	5.609990E-5	8.164100E+1	8.203200E+1	8.235000E+1
8.159200E+1	9.997900E-3	2.374650E-5	-1.000220E-2	5.862710E-5	8.158300E+1	8.203600E+1	8.339200E+1
8.153800E+1	9.997970E-3	2.133850E-5	-1.000220E-2	5.283360E-5	8.153000E+1	8.203000E+1	8.435200E+1
8.148400E+1	9.997900E-3	2.508160E-5	-1.000220E-2	5.886550E-5	8.147700E+1	8.203000E+1	8.535100E+1
8.143400E+1	9.997970E-3	2.264980E-5	-1.000210E-2	5.750660E-5	8.142900E+1	8.203300E+1	8.635100E+1
8.137900E+1	9.997860E-3	2.465250E-5	-1.000220E-2	5.695820E-5	8.137400E+1	8.203200E+1	8.735200E+1
8.133000E+1	9.997920E-3	2.667900E-5	-1.000210E-2	5.810260E-5	8.132400E+1	8.203000E+1	8.835100E+1
8.128000E+1	9.997940E-3	2.343650E-5	-1.000210E-2	5.929470E-5	8.127500E+1	8.203300E+1	8.935100E+1
8.123000E+1	9.997930E-3	2.386570E-5	-1.000210E-2	5.662440E-5	8.122500E+1	8.203400E+1	9.035100E+1
8.118600E+1	9.997970E-3	2.555850E-5	-1.000210E-2	5.548000E-5	8.118100E+1	8.203300E+1	9.135200E+1
8.113800E+1	9.997950E-3	2.675060E-5	-1.000220E-2	5.836490E-5	8.113300E+1	8.203700E+1	9.235100E+1
8.109600E+1	9.997930E-3	2.205370E-5	-1.000210E-2	5.757810E-5	8.108800E+1	8.203500E+1	9.335100E+1
8.105100E+1	9.997930E-3	2.343650E-5	-1.000210E-2	5.536080E-5	8.104500E+1	8.203600E+1	9.435200E+1
8.101100E+1	9.998010E-3	2.298360E-5	-1.000210E-2	5.671980E-5	8.100500E+1	8.203500E+1	9.535000E+1
8.096700E+1	9.998000E-3	2.291200E-5	-1.000210E-2	5.669590E-5	8.096200E+1	8.204000E+1	9.635100E+1
8.092800E+1	9.997980E-3	2.174380E-5	-1.000210E-2	5.619530E-5	8.092400E+1	8.204400E+1	9.735100E+1
8.088800E+1	9.997910E-3	2.551080E-5	-1.000220E-2	5.877020E-5	8.088300E+1	8.204100E+1	9.835200E+1
8.085100E+1	9.997900E-3	2.284050E-5	-1.000210E-2	5.693440E-5	8.084400E+1	8.204300E+1	9.939200E+1
8.081100E+1	9.997850E-3	2.143380E-5	-1.000210E-2	5.853180E-5	8.080600E+1	8.204000E+1	1.003520E+2
8.077700E+1	9.997850E-3	2.615450E-5	-1.000220E-2	5.698200E-5	8.077200E+1	8.204300E+1	1.013510E+2
8.073800E+1	9.997840E-3	2.274510E-5	-1.000220E-2	5.857940E-5	8.073400E+1	8.204100E+1	1.023500E+2
8.070400E+1	9.997870E-3	2.486710E-5	-1.000220E-2	5.500320E-5	8.070000E+1	8.204700E+1	1.033510E+2
8.067700E+1	9.997850E-3	2.286430E-5	-1.000220E-2	6.086830E-5	8.067300E+1	8.205100E+1	1.043520E+2
8.064200E+1	9.997900E-3	2.305510E-5	-1.000220E-2	5.874630E-5	8.063800E+1	8.205000E+1	1.053500E+2
8.060800E+1	9.997990E-3	2.264980E-5	-1.000210E-2	5.857940E-5	8.060400E+1	8.205100E+1	1.063510E+2
8.058000E+1	9.997970E-3	2.264980E-5	-1.000210E-2	5.948540E-5	8.057800E+1	8.205000E+1	1.073510E+2
8.054700E+1	9.997930E-3	2.615450E-5	-1.000210E-2	5.800720E-5	8.054400E+1	8.205100E+1	1.083520E+2
8.051500E+1	9.997960E-3	2.424720E-5	-1.000210E-2	6.124970E-5	8.051200E+1	8.205300E+1	1.093510E+2
8.048900E+1	9.997900E-3	2.408030E-5	-1.000210E-2	5.578990E-5	8.048600E+1	8.205400E+1	1.103510E+2
8.046200E+1	9.997870E-3	2.734660E-5	-1.000210E-2	5.793570E-5	8.045900E+1	8.205800E+1	1.113510E+2
8.043400E+1	9.997910E-3	2.167220E-5	-1.000210E-2	5.569460E-5	8.043000E+1	8.205100E+1	1.123500E+2
8.041200E+1	9.997880E-3	2.145770E-5	-1.000210E-2	5.455020E-5	8.041000E+1	8.205600E+1	1.133520E+2
8.038500E+1	9.997940E-3	2.262590E-5	-1.000210E-2	5.767350E-5	8.038200E+1	8.205900E+1	1.143920E+2
8.036200E+1	9.997860E-3	2.534390E-5	-1.000210E-2	5.643370E-5	8.036000E+1	8.205700E+1	1.153520E+2
8.033600E+1	9.997920E-3	2.369880E-5	-1.000210E-2	5.774500E-5	8.033300E+1	8.206000E+1	1.163500E+2
8.031400E+1	9.997940E-3	2.489090E-5	-1.000210E-2	5.683900E-5	8.031100E+1	8.206100E+1	1.173510E+2
8.029200E+1	9.997920E-3	2.155300E-5	-1.000200E-2	5.538460E-5	8.028800E+1	8.206200E+1	1.183510E+2
8.027100E+1	9.997900E-3	2.241130E-5	-1.000200E-2	5.540850E-5	8.026900E+1	8.206200E+1	1.193520E+2
8.025400E+1	9.997940E-3	2.491470E-5	-1.000190E-2	5.419250E-5	8.025100E+1	8.206500E+1	1.203520E+2
8.023200E+1	9.997940E-3	2.486710E-5	-1.000210E-2	5.972390E-5	8.022800E+1	8.206900E+1	1.213500E+2
8.021400E+1	9.997860E-3	2.620220E-5	-1.000200E-2	5.781650E-5	8.021300E+1	8.206700E+1	1.223510E+2
8.019300E+1	9.997900E-3	2.477170E-5	-1.000210E-2	5.624290E-5	8.019100E+1	8.206900E+1	1.233500E+2
8.018500E+1	9.997900E-3	2.434250E-5	-1.000200E-2	5.621910E-5	8.018300E+1	8.206900E+1	1.243520E+2
8.016600E+1	9.997930E-3	2.460480E-5	-1.000210E-2	5.817410E-5	8.016400E+1	8.206900E+1	1.253510E+2
8.016000E+1	9.997830E-3	2.734660E-5	-1.000210E-2	6.082060E-5	8.016500E+1	8.207300E+1	1.263510E+2
8.017900E+1	9.997880E-3	2.720360E-5	-1.000200E-2	5.657670E-5	8.017600E+1	8.207400E+1	1.273520E+2
8.016500E+1	9.997870E-3	2.422330E-5	-1.000210E-2	5.950930E-5	8.017200E+1	8.207600E+1	1.283500E+2
8.024100E+1	9.997810E-3	2.677440E-5	-1.000210E-2	5.881790E-5	8.023900E+1	8.207800E+1	1.293510E+2
8.018900E+1	9.997920E-3	2.446170E-5	-1.000210E-2	5.691050E-5	8.019200E+1	8.208200E+1	1.303900E+2
8.058700E+1	9.997870E-3	2.906320E-5	-1.000210E-2	5.948540E-5	8.065300E+1	8.207600E+1	1.313520E+2
8.067300E+1	9.997890E-3	2.522470E-5	-1.000210E-2	5.826950E-5	8.065200E+1	8.208200E+1	1.323520E+2
8.119800E+1	9.997880E-3	2.648830E-5	-1.000210E-2	5.855560E-5	8.132000E+1	8.208100E+1	1.333510E+2
8.148000E+1	9.997940E-3	2.262590E-5	-1.000210E-2	5.772110E-5	8.143200E+1	8.208500E+1	1.343510E+2
8.141600E+1	9.997900E-3	2.634530E-5	-1.000210E-2	5.686280E-5	8.151800E+1	8.208500E+1	1.353520E+2
8.230000E+1	9.997920E-3	1.990800E-5	-1.000210E-2	5.393030E-5	8.237600E+1	8.208900E+1	1.363510E+2
8.226600E+1	9.997990E-3	2.341270E-5	-1.000210E-2	5.722050E-5	8.220000E+1	8.208700E+1	1.373520E+2
8.240700E+1	9.997950E-3	2.300740E-5	-1.000220E-2	5.638600E-5	8.250500E+1	8.209700E+1	1.383520E+2
8.306600E+1	9.997950E-3	2.348420E-5	-1.000220E-2	5.836490E-5	8.307600E+1	8.209300E+1	1.393510E+2
8.279000E+1	9.997870E-3	2.396110E-5	-1.000220E-2	5.636220E-5	8.281900E+1	8.210200E+1	1.403510E+2
8.335700E+1	9.997950E-3	2.300740E-5	-1.000220E-2	5.691050E-5	8.342700E+1	8.210500E+1	1.413500E+2
8.329400E+1	9.997910E-3	2.224450E-5	-1.000220E-2	5.524160E-5	8.322900E+1	8.210500E+1	1.423510E+2
8.349900E+1	9.997960E-3	2.512930E-5	-1.000210E-2	5.614760E-5	8.358400E+1	8.210700E+1	1.433510E+2
8.385300E+1	9.997920E-3	2.331730E-5	-1.000220E-2	5.891320E-5	8.380300E+1	8.211100E+1	1.443500E+2
8.362100E+1	9.997880E-3	2.284050E-5	-1.000210E-2	5.886550E-5	8.372300E+1	8.211300E+1	1.453920E+2
8.418800E+1	9.997860E-3	2.241130E-5	-1.000220E-2	5.707740E-5	8.419500E+1	8.211700E+1	1.463520E+2
8.377900E+1	9.997890E-3	1.981260E-5	-1.000200E-2	5.517010E-5	8.372400E+1	8.212000E+1	1.473510E+2
8.407100E+1	9.997980E-3	2.131460E-5	-1.000210E-2	5.481240E-5	8.416600E+1	8.212400E+1	1.483520E+2
8.445500E+1	9.997870E-3	1.969340E-5	-1.000210E-2	5.660060E-5	8.440700E+1	8.212600E+1	1.493510E+2
8.407200E+1	9.998080E-3	3.240110E-5	-1.000220E-2	5.784030E-5	8.411300E+1	8.212800E+1	1.503510E+2
8.462500E+1	9.997830E-3	1.966950E-5	-1.000220E-2	5.478860E-5	8.464000E+1	8.213200E+1	1.513510E+2
8.427200E+1	9.997850E-3	1.940730E-5	-1.000210E-2	5.660060E-5	8.422600E+1	8.213300E+1	1.523510E+2
8.460200E+1	9.997880E-3	2.186300E-5	-1.000220E-2	5.683900E-5	8.467300E+1	8.214100E+1	1.533500E+2
8.455100E+1	9.997880E-3	2.043250E-5	-1.000210E-2	5.431180E-5	8.447700E+1	8.214400E+1	1.543510E+2
8.444700E+1	9.997970E-3	2.262590E-5	-1.000200E-2	5.836490E-5	8.453300E+1	8.214500E+1	1.553500E+2
8.474700E+1	9.997890E-3	2.274510E-5	-1.000200E-2	5.681510E-5	8.469600E+1	8.214700E+1	1.563500E+2
8.429600E+1	9.997940E-3	2.026560E-5	-1.000210E-2	5.676750E-5	8.428800E+1	8.215400E+1	1.573510E+2
8.466300E+1	9.997850E-3	2.150540E-5	-1.000210E-2	5.283360E-5	8.467200E+1	8.215600E+1	1.583520E+2
8.435400E+1	9.997810E-3	2.167220E-5	-1.000210E-2	5.438330E-5	8.429600E+1	8.215900E+1	1.593500E+2
8.410400E+1	9.997800E-3	2.241130E-5	-1.000210E-2	5.559920E-5	8.411800E+1	8.216300E+1	1.603510E+2
8.403900E+1	9.997900E-3	2.136230E-5	-1.000210E-2	5.528930E-5	8.399000E+1	8.216900E+1	1.613920E+2
8.376200E+1	9.997880E-3	2.193450E-5	-1.000210E-2	5.772110E-5	8.373300E+1	8.217600E+1	1.623510E+2
8.356000E+1	9.997860E-3	2.229210E-5	-1.000210E-2	5.314350E-5	8.353900E+1	8.217900E+1	1.633500E+2
8.341100E+1	9.997850E-3	1.883510E-5	-1.000210E-2	5.657670E-5	8.339400E+1	8.218500E+1	1.643520E+2
8.328400E+1	9.997830E-3	2.374650E-5	-1.000210E-2	5.745890E-5	8.326900E+1	8.219100E+1	1.653520E+2
8.316700E+1	9.997900E-3	2.162460E-5	-1.000210E-2	5.705360E-5	8.315600E+1	8.219600E+1	1.663510E+2
8.306300E+1	9.997920E-3	2.326970E-5	-1.000200E-2	5.698200E-5	8.305100E+1	8.220300E+1	1.673510E+2
8.296300E+1	9.997940E-3	2.219680E-5	-1.000210E-2	5.888940E-5	8.295300E+1	8.220500E+1	1.683510E+2
8.287600E+1	9.997820E-3	2.472400E-5	-1.000210E-2	5.972390E-5	8.286400E+1	8.220900E+1	1.693520E+2
8.278300E+1	9.997840E-3	2.350810E-5	-1.000220E-2	5.822180E-5	8.277200E+1	8.221300E+1	1.703510E+2
8.270100E+1	9.997790E-3	2.417560E-5	-1.000210E-2	5.729200E-5	8.269200E+1	8.222200E+1	1.713510E+2
8.262000E+1	9.997810E-3	2.644060E-5	-1.000210E-2	5.755420E-5	8.261000E+1	8.222400E+1	1.723520E+2
8.254300E+1	9.997840E-3	2.474780E-5	-1.000210E-2	5.738740E-5	8.253300E+1	8.222500E+1	1.733510E+2
8.246400E+1	9.997880E-3	2.551080E-5	-1.000210E-2	6.027220E-5	8.245600E+1	8.222800E+1	1.743500E+2
8.239300E+1	9.997910E-3	2.534390E-5	-1.000210E-2	5.531310E-5	8.238500E+1	8.223300E+1	1.753510E+2
8.232000E+1	9.997890E-3	2.174380E-5	-1.000200E-2	5.886550E-5	8.230700E+1	8.223400E+1	1.763920E+2
8.225000E+1	9.997960E-3	2.396110E-5	-1.000210E-2	5.726810E-5	8.224300E+1	8.223500E+1	1.773500E+2
8.218900E+1	9.997950E-3	2.264980E-5	-1.000200E-2	5.943780E-5	8.218100E+1	8.224500E+1	1.783510E+2
8.212400E+1	9.997970E-3	2.563000E-5	-1.000200E-2	5.886550E-5	8.211600E+1	8.224800E+1	1.793510E+2
8.205900E+1	9.997980E-3	2.367500E-5	-1.000210E-2	5.869870E-5	8.205100E+1	8.224800E+1	1.803520E+2
8.199900E+1	9.997930E-3	2.338890E-5	-1.000200E-2	6.186960E-5	8.199200E+1	8.225200E+1	1.813500E+2
8.193700E+1	9.997950E-3	2.558230E-5	-1.000200E-2	5.607600E-5	8.193000E+1	8.224900E+1	1.823520E+2
8.188100E+1	9.997960E-3	2.303120E-5	-1.000200E-2	5.788800E-5	8.187400E+1	8.225900E+1	1.833510E+2
8.182400E+1	9.997910E-3	1.943110E-5	-1.000200E-2	5.743500E-5	8.181800E+1	8.225900E+1	1.843520E+2
8.177000E+1	9.997910E-3	2.481940E-5	-1.000200E-2	5.819800E-5	8.176400E+1	8.226300E+1	1.853510E+2
8.172000E+1	9.998000E-3	2.224450E-5	-1.000200E-2	5.736350E-5	8.171300E+1	8.226700E+1	1.863510E+2
8.166800E+1	9.997970E-3	2.355580E-5	-1.000190E-2	5.874630E-5	8.166100E+1	8.226900E+1	1.873520E+2
8.161900E+1	9.998070E-3	2.131460E-5	-1.000200E-2	5.440710E-5	8.161300E+1	8.227100E+1	1.883510E+2
8.157300E+1	9.997920E-3	2.453330E-5	-1.000200E-2	5.903240E-5	8.156600E+1	8.227600E+1	1.893510E+2
8.152500E+1	9.998000E-3	1.981260E-5	-1.000200E-2	5.679130E-5	8.151900E+1	8.227700E+1	1.903520E+2
8.148300E+1	9.998010E-3	2.467630E-5	-1.000200E-2	5.922320E-5	8.147800E+1	8.227700E+1	1.913510E+2
8.144000E+1	9.997980E-3	2.250670E-5	-1.000210E-2	5.707740E-5	8.143300E+1	8.228100E+1	1.923910E+2
8.140000E+1	9.997860E-3	2.362730E-5	-1.000210E-2	5.664830E-5	8.139500E+1	8.228300E+1	1.933510E+2
8.136100E+1	9.997880E-3	2.312660E-5	-1.000200E-2	5.311970E-5	8.135700E+1	8.228700E+1	1.943520E+2
8.132200E+1	9.997830E-3	2.262590E-5	-1.000210E-2	5.815030E-5	8.131700E+1	8.228800E+1	1.953510E+2
8.128400E+1	9.997890E-3	2.501010E-5	-1.000210E-2	5.707740E-5	8.128000E+1	8.228900E+1	1.963510E+2
8.125000E+1	9.997900E-3	2.322200E-5	-1.000210E-2	5.772110E-5	8.124700E+1	8.229500E+1	1.973520E+2
8.121500E+1	9.997890E-3	2.236370E-5	-1.000210E-2	5.476470E-5	8.121000E+1	8.229600E+1	1.983520E+2
8.118200E+1	9.997890E-3	2.174380E-5	-1.000210E-2	5.714890E-5	8.117800E+1	8.229900E+1	1.993510E+2
8.114700E+1	9.997850E-3	2.181530E-5	-1.000210E-2	5.552770E-5	8.114300E+1	8.230000E+1	2.003520E+2
8.111900E+1	9.997890E-3	2.443790E-5	-1.000210E-2	5.578990E-5	8.111500E+1	8.230300E+1	2.013520E+2
8.108500E+1	9.997950E-3	2.346040E-5	-1.000210E-2	5.695820E-5	8.108200E+1	8.230700E+1	2.023500E+2
8.105900E+1	9.997810E-3	2.329350E-5	-1.000200E-2	5.776880E-5	8.105500E+1	8.230600E+1	2.033510E+2
8.102900E+1	9.997910E-3	2.355580E-5	-1.000200E-2	5.660060E-5	8.102400E+1	8.231000E+1	2.043520E+2
8.100400E+1	9.997950E-3	2.374650E-5	-1.000200E-2	5.772110E-5	8.100100E+1	8.231200E+1	2.053510E+2
8.097800E+1	9.997930E-3	2.479550E-5	-1.000200E-2	5.590920E-5	8.097600E+1	8.231200E+1	2.063520E+2
8.095200E+1	9.997840E-3	2.081390E-5	-1.000200E-2	5.736350E-5	8.094900E+1	8.231400E+1	2.073920E+2
8.092800E+1	9.997840E-3	1.990800E-5	-1.000210E-2	5.683900E-5	8.092400E+1	8.231600E+1	2.083510E+2
8.090500E+1	9.997770E-3	2.117160E-5	-1.000210E-2	5.624290E-5	8.090300E+1	8.231500E+1	2.093520E+2
8.088300E+1	9.997810E-3	2.219680E-5	-1.000210E-2	5.607600E-5	8.088000E+1	8.232200E+1	2.103510E+2
8.086100E+1	9.997900E-3	2.229210E-5	-1.000210E-2	5.412100E-5	8.085700E+1	8.232300E+1	2.113520E+2
8.084200E+1	9.997890E-3	1.943110E-5	-1.000200E-2	5.552770E-5	8.084000E+1	8.232700E+1	2.123510E+2
8.082100E+1	9.997910E-3	2.348420E-5	-1.000200E-2	5.476470E-5	8.081900E+1	8.232200E+1	2.133520E+2
8.080000E+1	9.997860E-3	2.372260E-5	-1.000200E-2	5.624290E-5	8.079600E+1	8.232700E+1	2.143500E+2
8.078100E+1	9.997990E-3	2.267360E-5	-1.000200E-2	5.531310E-5	8.078000E+1	8.232900E+1	2.153500E+2
8.076300E+1	9.997900E-3	2.231600E-5	-1.000200E-2	5.326270E-5	8.076100E+1	8.233400E+1	2.163510E+2
8.074100E+1	9.997990E-3	1.974110E-5	-1.000190E-2	5.447860E-5	8.074000E+1	8.233500E+1	2.173520E+2
8.072300E+1	9.997910E-3	2.038480E-5	-1.000190E-2	5.433560E-5	8.072200E+1	8.233700E+1	2.183510E+2
8.070900E+1	9.997920E-3	2.048020E-5	-1.000200E-2	5.481240E-5	8.070700E+1	8.233800E+1	2.193500E+2
8.069600E+1	9.997880E-3	2.107620E-5	-1.000200E-2	5.712510E-5	8.069400E+1	8.233900E+1	2.203510E+2
8.068100E+1	9.997920E-3	2.284050E-5	-1.000190E-2	5.424020E-5	8.067800E+1	8.233900E+1	2.213520E+2
8.066600E+1	9.997920E-3	2.417560E-5	-1.000190E-2	5.486010E-5	8.066400E+1	8.234400E+1	2.223500E+2
8.064800E+1	9.997790E-3	2.334120E-5	-1.000200E-2	5.617140E-5	8.064600E+1	8.235000E+1	2.233920E+2
8.063600E+1	9.997920E-3	2.067090E-5	-1.000200E-2	5.466940E-5	8.063500E+1	8.234400E+1	2.243500E+2
8.062400E+1	9.997830E-3	2.484320E-5	-1.000190E-2	5.655290E-5	8.062200E+1	8.234900E+1	2.253510E+2
8.061100E+1	9.997910E-3	2.279280E-5	-1.000190E-2	5.385880E-5	8.061100E+1	8.235200E+1	2.263510E+2
8.059900E+1	9.997880E-3	2.183910E-5	-1.000190E-2	5.936620E-5	8.059800E+1	8.234900E+1	2.273500E+2
8.058700E+1	9.997920E-3	2.326970E-5	-1.000190E-2	5.476470E-5	8.058700E+1	8.235200E+1	2.283500E+2
8.057800E+1	9.997910E-3	1.916890E-5	-1.000190E-2	5.638600E-5	8.057700E+1	8.235500E+1	2.293510E+2
8.057200E+1	9.997930E-3	2.243520E-5	-1.000190E-2	5.545620E-5	8.056900E+1	8.235600E+1	2.303520E+2
8.056100E+1	9.997870E-3	2.231600E-5	-1.000200E-2	5.662440E-5	8.055800E+1	8.235700E+1	2.313500E+2
8.055300E+1	9.997840E-3	2.615450E-5	-1.000200E-2	5.660060E-5	8.055100E+1	8.235900E+1	2.323510E+2
8.054300E+1	9.997830E-3	2.264980E-5	-1.000200E-2	5.640980E-5	8.054300E+1	8.235900E+1	2.333510E+2
8.053500E+1	9.997790E-3	2.408030E-5	-1.000200E-2	5.669590E-5	8.053300E+1	8.236300E+1	2.343520E+2
8.052400E+1	9.997910E-3	2.079010E-5	-1.000200E-2	5.652900E-5	8.052300E+1	8.236400E+1	2.353500E+2
