The operator was: HannesStefanSimon
The sample measure was: Cable
The sample was biased using: 10E-3 Amps
Comments:
test run to see how the program works

Tbefore	I+	V+	I-	V-	Tafter	Tbase	time
8.145100E+1	9.998050E-3	8.845330E-6	-1.000210E-2	4.324910E-5	8.145200E+1	8.268800E+1	5.138910E+2
8.145500E+1	9.998010E-3	1.003740E-5	-1.000210E-2	4.405980E-5	8.145600E+1	8.268600E+1	5.148780E+2
8.145700E+1	9.997970E-3	1.027580E-5	-1.000220E-2	4.436970E-5	8.145900E+1	8.269000E+1	5.158770E+2
8.146300E+1	9.998050E-3	9.942050E-6	-1.000210E-2	4.627700E-5	8.146300E+1	8.269100E+1	5.168780E+2
8.146700E+1	9.998100E-3	1.242160E-5	-1.000210E-2	4.401210E-5	8.146800E+1	8.268800E+1	5.178780E+2
8.147400E+1	9.998070E-3	1.175400E-5	-1.000210E-2	4.656310E-5	8.147600E+1	8.269300E+1	5.188780E+2
8.147600E+1	9.998110E-3	1.089570E-5	-1.000210E-2	4.653930E-5	8.147700E+1	8.269200E+1	5.199140E+2
8.148000E+1	9.998110E-3	1.008510E-5	-1.000210E-2	4.270080E-5	8.148200E+1	8.269500E+1	5.208770E+2
8.148900E+1	9.998170E-3	1.096730E-5	-1.000210E-2	4.363060E-5	8.148900E+1	8.269800E+1	5.218940E+2
8.149600E+1	9.998130E-3	1.187320E-5	-1.000200E-2	4.265310E-5	8.149700E+1	8.269700E+1	5.228910E+2
8.150000E+1	9.998190E-3	1.065730E-5	-1.000200E-2	4.999640E-5	8.150000E+1	8.269700E+1	5.238770E+2
8.150300E+1	9.998220E-3	1.306530E-5	-1.000210E-2	4.382130E-5	8.150300E+1	8.269800E+1	5.248770E+2
8.150900E+1	9.998100E-3	1.022820E-5	-1.000220E-2	4.558560E-5	8.151000E+1	8.269900E+1	5.258780E+2
8.151300E+1	9.998140E-3	1.235010E-5	-1.000220E-2	4.701610E-5	8.151300E+1	8.269700E+1	5.268760E+2
8.151700E+1	9.998110E-3	8.559230E-6	-1.000210E-2	4.191400E-5	8.151800E+1	8.270100E+1	5.278760E+2
8.152000E+1	9.998200E-3	9.512900E-6	-1.000210E-2	4.580020E-5	8.152100E+1	8.270200E+1	5.288780E+2
8.152300E+1	9.998190E-3	1.111030E-5	-1.000220E-2	4.260540E-5	8.152400E+1	8.270500E+1	5.298790E+2
8.153200E+1	9.998190E-3	1.037120E-5	-1.000210E-2	4.389290E-5	8.153400E+1	8.270500E+1	5.308940E+2
8.153600E+1	9.998220E-3	1.127720E-5	-1.000210E-2	4.470350E-5	8.153700E+1	8.270300E+1	5.318900E+2
8.154000E+1	9.998230E-3	9.560590E-6	-1.000220E-2	4.305840E-5	8.154100E+1	8.270700E+1	5.328780E+2
8.154600E+1	9.998260E-3	8.392330E-6	-1.000220E-2	4.217620E-5	8.154700E+1	8.270800E+1	5.338790E+2
8.154900E+1	9.998140E-3	8.845330E-6	-1.000220E-2	4.076960E-5	8.155000E+1	8.270600E+1	5.348770E+2
8.155500E+1	9.998180E-3	9.608270E-6	-1.000210E-2	4.289150E-5	8.155500E+1	8.270900E+1	5.359150E+2
8.155900E+1	9.998080E-3	1.020430E-5	-1.000220E-2	4.582410E-5	8.155900E+1	8.271000E+1	5.368780E+2
8.156500E+1	9.998170E-3	9.989740E-6	-1.000220E-2	4.627700E-5	8.156500E+1	8.271400E+1	5.378780E+2
8.156800E+1	9.998090E-3	1.382830E-5	-1.000210E-2	4.501340E-5	8.156700E+1	8.271300E+1	5.388770E+2
8.156900E+1	9.998260E-3	1.418590E-5	-1.000220E-2	4.611020E-5	8.157000E+1	8.271300E+1	5.398940E+2
8.157400E+1	9.998130E-3	1.342300E-5	-1.000210E-2	4.625320E-5	8.157500E+1	8.271500E+1	5.408910E+2
8.158200E+1	9.998100E-3	8.821490E-6	-1.000210E-2	4.384520E-5	8.158300E+1	8.271700E+1	5.418780E+2
8.158600E+1	9.998180E-3	1.268390E-5	-1.000210E-2	4.518030E-5	8.158500E+1	8.272000E+1	5.428790E+2
8.159000E+1	9.998120E-3	1.227860E-5	-1.000220E-2	4.291530E-5	8.159100E+1	8.272300E+1	5.438770E+2
8.159700E+1	9.998210E-3	1.385210E-5	-1.000210E-2	4.875660E-5	8.159800E+1	8.272000E+1	5.448780E+2
8.160000E+1	9.998180E-3	1.456740E-5	-1.000220E-2	4.496570E-5	8.160200E+1	8.272200E+1	5.458780E+2
8.160600E+1	9.998190E-3	1.170640E-5	-1.000220E-2	4.444120E-5	8.160700E+1	8.272400E+1	5.468770E+2
8.161100E+1	9.998260E-3	2.222060E-5	-1.000220E-2	4.527570E-5	8.161200E+1	8.272300E+1	5.478780E+2
8.161900E+1	9.998150E-3	9.083750E-6	-1.000220E-2	4.622940E-5	8.161800E+1	8.272200E+1	5.488950E+2
8.162100E+1	9.998190E-3	1.101490E-5	-1.000220E-2	4.575250E-5	8.162000E+1	8.272600E+1	5.498920E+2
8.162600E+1	9.998030E-3	1.468660E-5	-1.000220E-2	4.639630E-5	8.162800E+1	8.272600E+1	5.509140E+2
8.163200E+1	9.998090E-3	1.089570E-5	-1.000220E-2	4.317760E-5	8.163300E+1	8.273000E+1	5.518780E+2
8.163600E+1	9.998170E-3	2.236370E-5	-1.000220E-2	4.460810E-5	8.163700E+1	8.272700E+1	5.528780E+2
8.164500E+1	9.998000E-3	1.091960E-5	-1.000220E-2	4.463200E-5	8.164300E+1	8.272900E+1	5.538790E+2
8.164900E+1	9.998110E-3	1.249310E-5	-1.000230E-2	4.291530E-5	8.165100E+1	8.273100E+1	5.548790E+2
8.165100E+1	9.998080E-3	1.146790E-5	-1.000220E-2	4.503730E-5	8.165000E+1	8.273400E+1	5.558780E+2
8.165700E+1	9.998190E-3	8.583070E-6	-1.000220E-2	4.458430E-5	8.165900E+1	8.273300E+1	5.568780E+2
8.165900E+1	9.998170E-3	1.034740E-5	-1.000230E-2	4.494190E-5	8.166000E+1	8.273400E+1	5.578930E+2
8.166600E+1	9.998140E-3	9.775160E-6	-1.000230E-2	4.286770E-5	8.166700E+1	8.273800E+1	5.588900E+2
8.166900E+1	9.998110E-3	8.678440E-6	-1.000230E-2	4.172330E-5	8.166900E+1	8.273600E+1	5.598770E+2
8.167700E+1	9.998080E-3	1.132490E-5	-1.000220E-2	4.315380E-5	8.167800E+1	8.273900E+1	5.608780E+2
8.168000E+1	9.998150E-3	9.107590E-6	-1.000220E-2	4.153250E-5	8.168100E+1	8.274200E+1	5.618780E+2
8.168200E+1	9.998060E-3	6.484990E-6	-1.000220E-2	4.274850E-5	8.168400E+1	8.274400E+1	5.628770E+2
8.168800E+1	9.998110E-3	1.044270E-5	-1.000230E-2	4.434590E-5	8.169000E+1	8.274500E+1	5.638780E+2
8.169000E+1	9.998130E-3	1.227860E-5	-1.000220E-2	4.367830E-5	8.169000E+1	8.274700E+1	5.648790E+2
8.169700E+1	9.998190E-3	1.347060E-5	-1.000230E-2	4.200940E-5	8.169900E+1	8.274500E+1	5.658790E+2
8.170400E+1	9.998130E-3	6.651880E-6	-1.000230E-2	4.262920E-5	8.170500E+1	8.274700E+1	5.669400E+2
8.171100E+1	9.998050E-3	9.703640E-6	-1.000230E-2	4.498960E-5	8.170900E+1	8.275000E+1	5.678910E+2
8.171300E+1	9.998130E-3	9.083750E-6	-1.000220E-2	4.556180E-5	8.171300E+1	8.275600E+1	5.688780E+2
8.171500E+1	9.998080E-3	7.700920E-6	-1.000230E-2	4.184250E-5	8.171600E+1	8.275500E+1	5.698790E+2
8.172000E+1	9.998040E-3	7.772450E-6	-1.000220E-2	4.081730E-5	8.172200E+1	8.275500E+1	5.708770E+2
8.172500E+1	9.998060E-3	9.512900E-6	-1.000220E-2	4.298690E-5	8.172500E+1	8.275900E+1	5.718780E+2
8.173000E+1	9.998040E-3	8.392330E-6	-1.000220E-2	4.589560E-5	8.173100E+1	8.276400E+1	5.728780E+2
8.173500E+1	9.998120E-3	1.225470E-5	-1.000220E-2	4.634860E-5	8.173700E+1	8.276300E+1	5.738790E+2
8.174200E+1	9.998050E-3	1.339910E-5	-1.000220E-2	4.527570E-5	8.174300E+1	8.276600E+1	5.748770E+2
8.174200E+1	9.998020E-3	9.036060E-6	-1.000220E-2	4.303460E-5	8.174300E+1	8.276500E+1	5.758940E+2
8.174800E+1	9.998040E-3	1.080040E-5	-1.000220E-2	4.210470E-5	8.174900E+1	8.276800E+1	5.768910E+2
8.175500E+1	9.998080E-3	1.215930E-5	-1.000220E-2	4.720690E-5	8.175600E+1	8.277000E+1	5.778780E+2
8.175800E+1	9.998020E-3	1.089570E-5	-1.000220E-2	4.372600E-5	8.175900E+1	8.277400E+1	5.788770E+2
8.176400E+1	9.998060E-3	1.003740E-5	-1.000220E-2	4.332070E-5	8.176600E+1	8.277300E+1	5.798780E+2
8.177400E+1	9.998050E-3	1.285080E-5	-1.000220E-2	4.432200E-5	8.177300E+1	8.277900E+1	5.808780E+2
8.177700E+1	9.998000E-3	6.580350E-6	-1.000220E-2	4.298690E-5	8.177700E+1	8.278100E+1	5.819140E+2
8.178500E+1	9.998040E-3	9.179120E-6	-1.000220E-2	4.076960E-5	8.178600E+1	8.278800E+1	5.828780E+2
8.178800E+1	9.997990E-3	9.655950E-6	-1.000230E-2	4.358290E-5	8.178900E+1	8.278200E+1	5.838780E+2
8.179500E+1	9.997980E-3	6.866460E-6	-1.000230E-2	4.298690E-5	8.179500E+1	8.278700E+1	5.848930E+2
8.179700E+1	9.997950E-3	9.250640E-6	-1.000230E-2	4.563330E-5	8.179700E+1	8.279200E+1	5.858920E+2
8.180200E+1	9.997970E-3	7.891660E-6	-1.000210E-2	4.396440E-5	8.180500E+1	8.278800E+1	5.868790E+2
8.180900E+1	9.997970E-3	1.196860E-5	-1.000220E-2	4.658700E-5	8.180800E+1	8.278700E+1	5.878780E+2
8.181300E+1	9.998010E-3	9.322170E-6	-1.000220E-2	4.680160E-5	8.181500E+1	8.279400E+1	5.888790E+2
8.181600E+1	9.998130E-3	1.163480E-5	-1.000220E-2	4.508500E-5	8.181700E+1	8.279800E+1	5.898790E+2
8.182300E+1	9.998040E-3	1.099110E-5	-1.000220E-2	4.088880E-5	8.182300E+1	8.280600E+1	5.908790E+2
8.182900E+1	9.998110E-3	9.346010E-6	-1.000220E-2	4.174710E-5	8.183100E+1	8.281800E+1	5.918780E+2
8.183000E+1	9.998130E-3	8.964540E-6	-1.000210E-2	4.100800E-5	8.183100E+1	8.282300E+1	5.928780E+2
8.183500E+1	9.998170E-3	9.942050E-6	-1.000220E-2	4.532340E-5	8.183500E+1	8.282900E+1	5.938930E+2
8.184200E+1	9.998160E-3	1.037120E-5	-1.000220E-2	4.546640E-5	8.184100E+1	8.283600E+1	5.948900E+2
8.184600E+1	9.998170E-3	8.678440E-6	-1.000210E-2	4.391670E-5	8.184600E+1	8.283800E+1	5.958770E+2
8.185000E+1	9.998120E-3	8.654590E-6	-1.000220E-2	4.332070E-5	8.185100E+1	8.284800E+1	5.968780E+2
8.185600E+1	9.998060E-3	9.202960E-6	-1.000220E-2	4.224780E-5	8.185500E+1	8.285500E+1	5.979140E+2
8.185800E+1	9.998070E-3	1.041890E-5	-1.000220E-2	4.618170E-5	8.185900E+1	8.286000E+1	5.988780E+2
8.186300E+1	9.998070E-3	9.155270E-6	-1.000220E-2	4.491810E-5	8.186400E+1	8.286500E+1	5.998780E+2
8.186700E+1	9.998070E-3	1.063350E-5	-1.000210E-2	4.668240E-5	8.186800E+1	8.287500E+1	6.008790E+2
8.187100E+1	9.998100E-3	1.132490E-5	-1.000220E-2	4.234310E-5	8.187100E+1	8.288200E+1	6.018790E+2
8.187100E+1	9.998050E-3	9.870530E-6	-1.000220E-2	4.460810E-5	8.187300E+1	8.288800E+1	6.028940E+2
8.188100E+1	9.998080E-3	9.799000E-6	-1.000210E-2	4.484650E-5	8.187900E+1	8.289500E+1	6.038910E+2
8.188300E+1	9.998040E-3	1.161100E-5	-1.000210E-2	4.568100E-5	8.188400E+1	8.290600E+1	6.048790E+2
8.188600E+1	9.998160E-3	1.051430E-5	-1.000210E-2	4.451270E-5	8.188500E+1	8.291100E+1	6.058790E+2
8.189400E+1	9.998030E-3	1.189710E-5	-1.000200E-2	4.374980E-5	8.189400E+1	8.292200E+1	6.068780E+2
8.189700E+1	9.998040E-3	1.270770E-5	-1.000210E-2	4.372600E-5	8.189800E+1	8.293100E+1	6.078780E+2
8.189900E+1	9.998000E-3	1.170640E-5	-1.000220E-2	4.458430E-5	8.190100E+1	8.294000E+1	6.088780E+2
8.190500E+1	9.998060E-3	1.010890E-5	-1.000220E-2	4.420280E-5	8.190700E+1	8.294800E+1	6.098770E+2
8.190800E+1	9.998050E-3	9.322170E-6	-1.000210E-2	4.472730E-5	8.190900E+1	8.295600E+1	6.108780E+2
8.191700E+1	9.998100E-3	1.316070E-5	-1.000220E-2	4.327300E-5	8.191800E+1	8.296600E+1	6.118950E+2
8.192200E+1	9.998010E-3	1.132490E-5	-1.000220E-2	4.489420E-5	8.192100E+1	8.297700E+1	6.129140E+2
8.192200E+1	9.998090E-3	1.060960E-5	-1.000220E-2	4.627700E-5	8.192400E+1	8.298600E+1	6.138790E+2
8.192900E+1	9.997980E-3	1.027580E-5	-1.000230E-2	4.103180E-5	8.192900E+1	8.300000E+1	6.148780E+2
8.193500E+1	9.998080E-3	1.058580E-5	-1.000230E-2	4.599090E-5	8.193500E+1	8.300600E+1	6.158780E+2
8.193500E+1	9.998020E-3	9.417530E-6	-1.000230E-2	4.184250E-5	8.193500E+1	8.302000E+1	6.168780E+2
8.194200E+1	9.998110E-3	8.773800E-6	-1.000220E-2	4.205700E-5	8.194200E+1	8.302800E+1	6.178780E+2
8.194600E+1	9.998140E-3	1.120570E-5	-1.000210E-2	4.243850E-5	8.194700E+1	8.303700E+1	6.188790E+2
8.195100E+1	9.998170E-3	1.058580E-5	-1.000210E-2	4.374980E-5	8.195200E+1	8.304700E+1	6.198790E+2
8.195500E+1	9.998110E-3	1.115800E-5	-1.000210E-2	4.334450E-5	8.195500E+1	8.306100E+1	6.208940E+2
8.196000E+1	9.998140E-3	1.149180E-5	-1.000210E-2	4.355910E-5	8.196100E+1	8.307000E+1	6.218910E+2
8.196500E+1	9.998130E-3	1.268390E-5	-1.000210E-2	4.532340E-5	8.196400E+1	8.308300E+1	6.228790E+2
8.196800E+1	9.998030E-3	1.132490E-5	-1.000210E-2	4.389290E-5	8.196900E+1	8.309700E+1	6.238790E+2
8.197200E+1	9.998090E-3	9.012220E-6	-1.000210E-2	4.386900E-5	8.197300E+1	8.310800E+1	6.248780E+2
8.197500E+1	9.998010E-3	8.893010E-6	-1.000210E-2	4.544260E-5	8.197500E+1	8.311600E+1	6.258790E+2
8.198100E+1	9.998110E-3	8.344650E-6	-1.000210E-2	4.353520E-5	8.198300E+1	8.313200E+1	6.268790E+2
8.198400E+1	9.998000E-3	9.059910E-6	-1.000220E-2	4.630090E-5	8.198500E+1	8.314700E+1	6.278780E+2
8.198800E+1	9.997940E-3	1.170640E-5	-1.000220E-2	4.737380E-5	8.198900E+1	8.315600E+1	6.289150E+2
8.199400E+1	9.997980E-3	1.125340E-5	-1.000210E-2	4.580020E-5	8.199400E+1	8.317000E+1	6.298950E+2
8.199800E+1	9.997990E-3	1.306530E-5	-1.000210E-2	4.429820E-5	8.199900E+1	8.318500E+1	6.308920E+2
8.199900E+1	9.998000E-3	1.292230E-5	-1.000220E-2	4.169940E-5	8.200000E+1	8.319700E+1	6.318770E+2
8.200700E+1	9.997970E-3	1.320840E-5	-1.000230E-2	4.756450E-5	8.200700E+1	8.320900E+1	6.328780E+2
8.201300E+1	9.998000E-3	1.156330E-5	-1.000230E-2	4.217620E-5	8.201400E+1	8.322300E+1	6.338780E+2
8.201700E+1	9.997960E-3	9.465220E-6	-1.000230E-2	4.289150E-5	8.201800E+1	8.323200E+1	6.348780E+2
8.202000E+1	9.998030E-3	1.354220E-5	-1.000230E-2	4.632470E-5	8.202300E+1	8.324700E+1	6.358780E+2
8.202400E+1	9.998010E-3	1.320840E-5	-1.000230E-2	4.663470E-5	8.202300E+1	8.326600E+1	6.368790E+2
8.203000E+1	9.997990E-3	9.465220E-6	-1.000230E-2	4.773140E-5	8.203100E+1	8.327900E+1	6.378780E+2
8.203600E+1	9.997930E-3	7.820130E-6	-1.000230E-2	4.513260E-5	8.203700E+1	8.329400E+1	6.388950E+2
8.203800E+1	9.997940E-3	1.196860E-5	-1.000230E-2	4.851820E-5	8.203900E+1	8.330700E+1	6.398920E+2
8.204400E+1	9.997940E-3	1.552100E-5	-1.000230E-2	4.696850E-5	8.204500E+1	8.332500E+1	6.408790E+2
8.204800E+1	9.998010E-3	1.182560E-5	-1.000230E-2	4.591940E-5	8.204800E+1	8.334100E+1	6.418780E+2
8.205100E+1	9.998020E-3	1.442430E-5	-1.000220E-2	4.694460E-5	8.205200E+1	8.335300E+1	6.428790E+2
8.205600E+1	9.998130E-3	9.465220E-6	-1.000210E-2	4.615780E-5	8.205800E+1	8.337000E+1	6.439140E+2
8.206000E+1	9.998050E-3	1.099110E-5	-1.000230E-2	4.596710E-5	8.206200E+1	8.338400E+1	6.448780E+2
8.207000E+1	9.998100E-3	1.344680E-5	-1.000230E-2	4.262920E-5	8.207000E+1	8.339700E+1	6.458790E+2
8.207300E+1	9.998090E-3	1.149180E-5	-1.000230E-2	4.935260E-5	8.207100E+1	8.341500E+1	6.468790E+2
8.207700E+1	9.998120E-3	1.065730E-5	-1.000220E-2	4.501340E-5	8.207800E+1	8.343100E+1	6.478940E+2
8.208400E+1	9.998180E-3	1.025200E-5	-1.000220E-2	4.777910E-5	8.208500E+1	8.344200E+1	6.488910E+2
8.208800E+1	9.998140E-3	1.630780E-5	-1.000220E-2	4.739760E-5	8.208800E+1	8.345900E+1	6.498780E+2
8.209100E+1	9.998060E-3	1.087190E-5	-1.000220E-2	4.434590E-5	8.209100E+1	8.347700E+1	6.508770E+2
8.209400E+1	9.998020E-3	1.177790E-5	-1.000220E-2	4.580020E-5	8.209500E+1	8.349200E+1	6.518790E+2
8.209900E+1	9.998080E-3	7.820130E-6	-1.000220E-2	4.408360E-5	8.209900E+1	8.350600E+1	6.528800E+2
8.210500E+1	9.998050E-3	1.020430E-5	-1.000220E-2	4.804130E-5	8.210500E+1	8.352500E+1	6.538800E+2
8.211000E+1	9.998050E-3	1.425740E-5	-1.000220E-2	4.301070E-5	8.211200E+1	8.354000E+1	6.548790E+2
8.211700E+1	9.998150E-3	1.299380E-5	-1.000220E-2	4.603860E-5	8.211700E+1	8.356000E+1	6.558790E+2
8.212100E+1	9.998110E-3	9.012220E-6	-1.000210E-2	4.386900E-5	8.212100E+1	8.357800E+1	6.568940E+2
8.212600E+1	9.998110E-3	1.137260E-5	-1.000220E-2	4.563330E-5	8.212700E+1	8.359200E+1	6.578910E+2
8.213100E+1	9.998090E-3	1.010890E-5	-1.000220E-2	4.448890E-5	8.213200E+1	8.360500E+1	6.588790E+2
8.213200E+1	9.998140E-3	1.368520E-5	-1.000220E-2	4.775520E-5	8.213300E+1	8.362700E+1	6.599140E+2
8.214000E+1	9.998090E-3	1.149180E-5	-1.000230E-2	4.580020E-5	8.214100E+1	8.364400E+1	6.608780E+2
8.214800E+1	9.998010E-3	1.258850E-5	-1.000220E-2	4.620550E-5	8.214700E+1	8.366200E+1	6.618790E+2
8.214900E+1	9.998030E-3	1.192090E-5	-1.000220E-2	4.765990E-5	8.215000E+1	8.368100E+1	6.628790E+2
8.215300E+1	9.998030E-3	1.516340E-5	-1.000220E-2	4.484650E-5	8.215400E+1	8.369800E+1	6.638780E+2
8.216200E+1	9.998020E-3	1.399520E-5	-1.000230E-2	4.577640E-5	8.216200E+1	8.371400E+1	6.648780E+2
8.216600E+1	9.998040E-3	1.535420E-5	-1.000220E-2	4.818440E-5	8.216500E+1	8.373600E+1	6.658940E+2
8.217000E+1	9.998010E-3	1.201630E-5	-1.000230E-2	4.475120E-5	8.217000E+1	8.375400E+1	6.668900E+2
8.217900E+1	9.998060E-3	1.413820E-5	-1.000230E-2	4.758830E-5	8.218000E+1	8.377100E+1	6.678780E+2
8.218000E+1	9.998070E-3	1.049040E-5	-1.000230E-2	4.770760E-5	8.218200E+1	8.379300E+1	6.688800E+2
8.218800E+1	9.998080E-3	1.077650E-5	-1.000230E-2	4.558560E-5	8.218800E+1	8.381400E+1	6.698780E+2
8.219300E+1	9.998020E-3	1.099110E-5	-1.000230E-2	4.644390E-5	8.219100E+1	8.383300E+1	6.708790E+2
8.219900E+1	9.998100E-3	9.608270E-6	-1.000230E-2	4.355910E-5	8.219900E+1	8.385100E+1	6.718790E+2
8.220500E+1	9.998020E-3	1.125340E-5	-1.000230E-2	4.386900E-5	8.220700E+1	8.386900E+1	6.728800E+2
8.221000E+1	9.997980E-3	9.965900E-6	-1.000230E-2	4.410740E-5	8.221300E+1	8.388900E+1	6.738780E+2
8.222100E+1	9.998080E-3	1.318450E-5	-1.000220E-2	4.434590E-5	8.222300E+1	8.391600E+1	6.749410E+2
8.222600E+1	9.998010E-3	1.153950E-5	-1.000220E-2	4.587170E-5	8.222800E+1	8.393700E+1	6.758920E+2
8.223300E+1	9.997990E-3	1.368520E-5	-1.000230E-2	4.520420E-5	8.223400E+1	8.395500E+1	6.768800E+2
8.224000E+1	9.998030E-3	8.893010E-6	-1.000220E-2	4.434590E-5	8.224100E+1	8.397900E+1	6.778780E+2
8.224800E+1	9.998050E-3	9.155270E-6	-1.000230E-2	4.615780E-5	8.224800E+1	8.400000E+1	6.788790E+2
8.225700E+1	9.997990E-3	9.965900E-6	-1.000230E-2	4.410740E-5	8.225700E+1	8.401900E+1	6.798780E+2
8.226000E+1	9.998070E-3	1.037120E-5	-1.000230E-2	4.360680E-5	8.226200E+1	8.404200E+1	6.808780E+2
8.227000E+1	9.997990E-3	1.022820E-5	-1.000230E-2	4.379750E-5	8.227100E+1	8.406300E+1	6.818790E+2
8.227500E+1	9.998040E-3	1.003740E-5	-1.000230E-2	4.217620E-5	8.227700E+1	8.408500E+1	6.828790E+2
8.228300E+1	9.997930E-3	1.151560E-5	-1.000220E-2	4.513260E-5	8.228500E+1	8.410800E+1	6.838940E+2
8.229100E+1	9.998000E-3	1.251700E-5	-1.000220E-2	4.558560E-5	8.229200E+1	8.413100E+1	6.848910E+2
8.229800E+1	9.998000E-3	1.063350E-5	-1.000230E-2	4.339220E-5	8.229800E+1	8.415200E+1	6.858790E+2
8.230300E+1	9.998040E-3	9.179120E-6	-1.000220E-2	4.198550E-5	8.230400E+1	8.417600E+1	6.868790E+2
8.231100E+1	9.998090E-3	1.010890E-5	-1.000220E-2	4.348760E-5	8.231000E+1	8.420100E+1	6.878790E+2
8.232100E+1	9.998130E-3	8.773800E-6	-1.000220E-2	4.436970E-5	8.232200E+1	8.422100E+1	6.888800E+2
8.233200E+1	9.998190E-3	1.261230E-5	-1.000220E-2	4.491810E-5	8.233200E+1	8.424500E+1	6.898780E+2
8.233900E+1	9.998250E-3	1.044270E-5	-1.000220E-2	4.620550E-5	8.234300E+1	8.427000E+1	6.909140E+2
8.235100E+1	9.998070E-3	1.382830E-5	-1.000210E-2	4.282000E-5	8.235200E+1	8.429300E+1	6.918800E+2
8.235500E+1	9.998110E-3	1.034740E-5	-1.000210E-2	4.556180E-5	8.235700E+1	8.431400E+1	6.928950E+2
8.236700E+1	9.998140E-3	1.122950E-5	-1.000210E-2	4.639630E-5	8.236700E+1	8.433800E+1	6.938920E+2
8.237200E+1	9.998070E-3	9.560590E-6	-1.000210E-2	4.413130E-5	8.237300E+1	8.436300E+1	6.948790E+2
8.238100E+1	9.998100E-3	1.256470E-5	-1.000210E-2	4.425050E-5	8.238200E+1	8.438500E+1	6.958780E+2
8.238800E+1	9.998090E-3	1.161100E-5	-1.000210E-2	4.401210E-5	8.238900E+1	8.441100E+1	6.968790E+2
8.239800E+1	9.998030E-3	8.201600E-6	-1.000220E-2	4.422660E-5	8.240000E+1	8.443400E+1	6.978800E+2
8.240400E+1	9.998010E-3	1.378060E-5	-1.000210E-2	4.210470E-5	8.240400E+1	8.445500E+1	6.988780E+2
8.241300E+1	9.998080E-3	9.584430E-6	-1.000210E-2	4.401210E-5	8.241400E+1	8.448100E+1	6.998790E+2
8.242000E+1	9.998000E-3	1.194480E-5	-1.000210E-2	4.813670E-5	8.241800E+1	8.450500E+1	7.008790E+2
8.242600E+1	9.998030E-3	9.894370E-6	-1.000210E-2	4.644390E-5	8.242600E+1	8.453000E+1	7.018960E+2
8.243400E+1	9.998140E-3	8.320810E-6	-1.000220E-2	4.618170E-5	8.243600E+1	8.455400E+1	7.028910E+2
8.244300E+1	9.998050E-3	1.027580E-5	-1.000220E-2	4.494190E-5	8.244300E+1	8.457600E+1	7.038800E+2
8.245000E+1	9.998060E-3	1.046660E-5	-1.000220E-2	4.580020E-5	8.245300E+1	8.459800E+1	7.048790E+2
8.246400E+1	9.997920E-3	1.499650E-5	-1.000220E-2	4.713540E-5	8.246600E+1	8.462400E+1	7.059150E+2
8.247300E+1	9.998000E-3	1.292230E-5	-1.000220E-2	4.153250E-5	8.247500E+1	8.464600E+1	7.068780E+2
8.248300E+1	9.997960E-3	1.211170E-5	-1.000230E-2	4.084110E-5	8.248300E+1	8.467300E+1	7.079050E+2
8.249400E+1	9.998090E-3	1.325610E-5	-1.000220E-2	4.382130E-5	8.249400E+1	8.469300E+1	7.088800E+2
8.249900E+1	9.998110E-3	9.560590E-6	-1.000220E-2	4.498960E-5	8.250000E+1	8.472300E+1	7.098800E+2
8.250900E+1	9.998140E-3	8.487700E-6	-1.000220E-2	4.606250E-5	8.251100E+1	8.474400E+1	7.108930E+2
8.251900E+1	9.998180E-3	8.249280E-6	-1.000210E-2	4.534720E-5	8.252100E+1	8.476800E+1	7.118920E+2
8.252900E+1	9.998090E-3	1.211170E-5	-1.000220E-2	4.408360E-5	8.253100E+1	8.479300E+1	7.128800E+2
8.253800E+1	9.998160E-3	1.039510E-5	-1.000210E-2	4.234310E-5	8.253800E+1	8.481700E+1	7.138780E+2
8.254700E+1	9.998150E-3	1.204010E-5	-1.000220E-2	4.589560E-5	8.254900E+1	8.484100E+1	7.148790E+2
8.255500E+1	9.998160E-3	1.108650E-5	-1.000210E-2	4.301070E-5	8.255600E+1	8.486500E+1	7.158800E+2
8.256400E+1	9.998210E-3	1.015660E-5	-1.000210E-2	4.429820E-5	8.256600E+1	8.488800E+1	7.168800E+2
8.257400E+1	9.998210E-3	9.441380E-6	-1.000210E-2	4.131790E-5	8.257500E+1	8.491200E+1	7.178790E+2
8.258300E+1	9.998240E-3	1.225470E-5	-1.000220E-2	4.372600E-5	8.258500E+1	8.493500E+1	7.188790E+2
8.259200E+1	9.998210E-3	9.322170E-6	-1.000230E-2	4.622940E-5	8.259400E+1	8.495900E+1	7.198940E+2
8.260200E+1	9.998100E-3	1.187320E-5	-1.000220E-2	4.520420E-5	8.260200E+1	8.498600E+1	7.208910E+2
8.260900E+1	9.998120E-3	1.266000E-5	-1.000240E-2	4.589560E-5	8.261100E+1	8.500800E+1	7.219150E+2
8.262200E+1	9.998020E-3	9.822850E-6	-1.000230E-2	4.596710E-5	8.262300E+1	8.503300E+1	7.228790E+2
8.263000E+1	9.998120E-3	1.187320E-5	-1.000230E-2	4.508500E-5	8.263100E+1	8.505500E+1	7.238800E+2
8.263900E+1	9.998080E-3	1.206400E-5	-1.000220E-2	4.487040E-5	8.264000E+1	8.507700E+1	7.248800E+2
8.264800E+1	9.998190E-3	1.037120E-5	-1.000220E-2	4.572870E-5	8.264900E+1	8.510600E+1	7.258800E+2
8.265800E+1	9.998110E-3	1.142030E-5	-1.000220E-2	4.770760E-5	8.266000E+1	8.512700E+1	7.268790E+2
